plate_id,well_id,drug_name,concentration_um,is_control,total_points,baseline_points,baseline_duration_hours,baseline_type,low_points,high_noise,sensor_drift,baseline_unstable,mean_o2,std_o2,cv_o2,baseline_mean,baseline_std
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_19,Unknown,0.0,False,287,77,89.10000000000001,pre_dosing,False,False,False,False,-3.5482578,4.3669405,-1.230728,-4.4590911865234375,4.687656879425049
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_20,Unknown,0.0,False,286,77,89.10000000000001,pre_dosing,False,False,False,False,-2.9263985,5.757518,-1.9674414,-3.7727272510528564,7.050744533538818
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_24,Nilotinib,0.0,True,283,77,89.10000000000001,pre_dosing,False,False,False,False,-2.3553004,4.924194,-2.090686,-1.322077989578247,5.685429573059082
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_25,Sunitinib,0.0,True,242,77,89.1,pre_dosing,False,False,False,False,-4.357851,2.7648995,-0.63446397,-4.1766228675842285,3.726475238800049
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_26,Sunitinib,0.0,True,4,4,4.533333333333333,pre_dosing,True,False,False,False,-4.825,0.79320025,-0.16439384,-4.824999809265137,0.7932002544403076
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_27,Lenvatinib,0.0,True,279,77,89.1,pre_dosing,False,False,False,False,-4.0612903,4.291097,-1.0565847,-3.785065174102783,6.276533603668213
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_28,Lenvatinib,0.0,True,279,77,89.11666666666666,pre_dosing,False,False,False,False,-4.678853,5.0818233,-1.0861259,-4.324675559997559,6.359776020050049
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_29,Axitinib,0.0,True,283,77,89.11666666666666,pre_dosing,False,False,False,False,-4.5196114,4.27026,-0.944829,-4.413636207580566,5.0576653480529785
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_30,Axitinib,0.0,True,241,77,89.1,pre_dosing,False,False,False,False,-1.5778009,5.2926574,-3.3544521,-0.8357141613960266,6.225768089294434
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_31,Ponatinib,0.0,True,280,77,89.1,pre_dosing,False,False,False,False,-3.77625,4.281897,-1.133902,-3.5376622676849365,5.021618843078613
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_32,Ponatinib,0.0,True,280,77,89.1,pre_dosing,False,False,False,False,-3.9860713,4.1393623,-1.0384567,-3.8649351596832275,4.894781589508057
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_33,Vemurafenib,0.0,True,283,77,89.1,pre_dosing,False,False,False,False,-4.312014,4.995673,-1.1585475,-4.205844402313232,5.7863383293151855
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_34,Vemurafenib,0.0,True,283,77,89.1,pre_dosing,False,False,False,False,-3.90265,5.6078024,-1.4369216,-4.403896331787109,5.674097061157227
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_35,Infigratinib,0.0,True,283,77,89.11666666666667,pre_dosing,False,False,False,False,-5.2328625,4.5882015,-0.8768053,-4.955194473266602,5.558123588562012
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_36,Infigratinib,0.0,True,283,77,89.10000000000001,pre_dosing,False,False,False,False,-4.5351586,4.533597,-0.99965566,-4.317532539367676,5.657951831817627
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_37,Cobimetinib,0.0,True,283,77,89.10000000000001,pre_dosing,False,False,False,False,-3.1775618,5.306043,-1.6698474,-3.072077751159668,6.433671951293945
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_38,Cobimetinib,0.0,True,283,77,89.10000000000001,pre_dosing,False,False,False,False,-4.96325,4.6880784,-0.94455814,-4.744804382324219,5.968009948730469
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_39,Tazemetostat,0.0,True,283,77,89.10000000000001,pre_dosing,False,False,False,False,-2.3164313,6.465712,-2.7912385,-3.580519676208496,6.314166069030762
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_40,Tazemetostat,0.0,True,282,77,89.10000000000001,pre_dosing,False,False,False,False,-2.4306738,6.6698723,-2.7440424,-3.25,7.255814552307129
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_41,Ceritinib,0.0,True,278,77,89.10000000000001,pre_dosing,False,False,False,False,-3.2741008,5.9016976,-1.8025401,-3.946103572845459,6.381298542022705
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_42,Ceritinib,0.0,True,278,77,89.11666666666667,pre_dosing,False,False,False,False,-1.8000001,7.1481876,-3.9712152,-2.3915586471557617,8.704148292541504
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_43,Unknown,0.0,False,283,77,89.10000000000001,pre_dosing,False,False,False,False,-3.3353357,5.799684,-1.7388606,-3.5935065746307373,7.137306213378906
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_44,Unknown,0.0,False,284,77,89.10000000000001,pre_dosing,False,False,False,False,-3.6040494,5.5587745,-1.5423691,-3.312337636947632,6.518733978271484
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_47,Nilotinib,0.0,True,284,77,89.10000000000001,pre_dosing,False,False,False,False,-2.2397885,7.79237,-3.479065,-2.2292206287384033,9.179719924926758
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_48,Nilotinib,0.0,True,67,26,38.199999999999996,pre_dosing,True,False,False,True,-1.4470149,7.7557497,-5.359827,0.6249997615814209,10.98805046081543
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_49,Sunitinib,0.029999999329447746,False,121,77,89.1,pre_dosing,False,False,False,False,-4.244215,3.7020106,-0.8722486,-3.9525973796844482,4.566957473754883
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_50,Sunitinib,0.029999999329447746,False,284,77,89.1,pre_dosing,False,False,False,False,-4.543838,4.530512,-0.9970672,-4.2071428298950195,5.782435417175293
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_51,Lenvatinib,0.029999999329447746,False,279,77,89.11666666666666,pre_dosing,False,False,False,False,-3.8498204,4.8573194,-1.2617003,-3.875974178314209,5.878448963165283
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_52,Lenvatinib,0.029999999329447746,False,279,77,89.11666666666666,pre_dosing,False,False,False,False,-3.6315413,5.0920296,-1.4021677,-3.399350166320801,6.429800510406494
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_53,Axitinib,0.029999999329447746,False,283,77,89.1,pre_dosing,False,False,False,False,-2.1720846,5.0385447,-2.3196816,-3.0876622200012207,5.5009636878967285
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_54,Axitinib,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-4.2297873,4.735076,-1.1194596,-3.8868420124053955,5.679368495941162
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_55,Ponatinib,0.029999999329447746,False,267,76,89.1,pre_dosing,False,False,False,False,-3.4473784,5.1377044,-1.4903221,-4.159211158752441,5.950690269470215
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_56,Ponatinib,0.029999999329447746,False,279,76,89.1,pre_dosing,False,False,False,False,-3.3421147,3.9682589,-1.1873497,-3.2980263233184814,5.294547080993652
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_57,Vemurafenib,0.029999999329447746,False,282,76,89.11666666666666,pre_dosing,False,False,False,False,-4.575177,3.659452,-0.7998492,-4.615131378173828,5.18117094039917
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_58,Vemurafenib,0.029999999329447746,False,283,76,89.11666666666666,pre_dosing,False,False,False,False,-3.6871028,5.4952493,-1.4903976,-4.2697367668151855,5.914874076843262
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_60,Infigratinib,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-2.7769504,5.8378778,-2.1022623,-3.1973681449890137,6.735661029815674
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_61,Cobimetinib,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-3.4913123,5.1009336,-1.4610362,-3.47697377204895,6.201346397399902
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_62,Cobimetinib,0.029999999329447746,False,280,76,89.1,pre_dosing,False,False,False,False,-2.2075,5.7458773,-2.6028888,-3.117105484008789,6.096526145935059
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_63,Tazemetostat,0.029999999329447746,False,82,41,53.63333333333334,pre_dosing,True,False,False,False,-3.414024,5.4619403,-1.599854,-2.1499998569488525,7.499566555023193
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_65,Ceritinib,0.029999999329447746,False,277,76,89.11666666666666,pre_dosing,False,False,False,False,-2.8700361,6.27099,-2.1849864,-3.518420934677124,6.3485212326049805
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_66,Ceritinib,0.029999999329447746,False,102,65,78.26666666666667,pre_dosing,False,False,False,False,-3.2715685,5.6690736,-1.7328304,-2.8423078060150146,6.993742942810059
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_68,Unknown,0.0,False,41,0,0.0,pre_dosing,True,False,False,False,-3.837805,4.268237,-1.1121558,,
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_69,Erdafitinib,0.029999999329447746,False,58,43,59.449999999999996,pre_dosing,True,True,False,True,0.6818964,8.349644,12.24474,1.797674298286438,9.383743286132812
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_70,Erdafitinib,0.029999999329447746,False,283,76,89.11666666666666,pre_dosing,False,False,False,False,-4.080919,5.323365,-1.3044527,-4.148684024810791,5.932520389556885
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_72,Nilotinib,0.029999999329447746,False,281,75,89.11666666666666,pre_dosing,False,False,False,False,-3.2062278,5.93252,-1.8503114,-3.249999761581421,7.537164688110352
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_73,Sunitinib,0.029999999329447746,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-3.585816,5.1247735,-1.4291792,-3.6434214115142822,5.72815465927124
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_74,Sunitinib,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-4.522341,4.467687,-0.98791474,-4.541447639465332,4.082559585571289
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_75,Lenvatinib,0.029999999329447746,False,278,76,89.11666666666666,pre_dosing,False,False,False,False,-2.9417267,5.5139112,-1.8743792,-3.2618420124053955,5.934525012969971
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_76,Lenvatinib,0.029999999329447746,False,278,76,89.11666666666666,pre_dosing,False,False,False,False,-3.8998203,5.7537546,-1.4753897,-3.8888156414031982,5.989015579223633
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_77,Axitinib,0.029999999329447746,False,239,76,89.11666666666666,pre_dosing,False,False,False,False,-4.396025,5.1624184,-1.1743377,-4.316447734832764,5.0485334396362305
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_78,Axitinib,0.029999999329447746,False,283,76,89.11666666666666,pre_dosing,False,False,False,False,-5.4791517,4.4340444,-0.80925745,-5.592763423919678,4.409827709197998
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_79,Ponatinib,0.029999999329447746,False,279,76,89.11666666666666,pre_dosing,False,False,False,False,-3.8413978,4.850988,-1.2628185,-3.3822367191314697,5.304028034210205
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_80,Ponatinib,0.029999999329447746,False,279,76,89.1,pre_dosing,False,False,False,False,-4.187635,4.7491856,-1.1340973,-3.911841869354248,5.364257335662842
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_81,Vemurafenib,0.029999999329447746,False,111,70,84.16666666666667,pre_dosing,False,False,False,False,-4.914866,4.775561,-0.9716564,-4.639285564422607,5.989029407501221
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_82,Vemurafenib,0.029999999329447746,False,282,76,89.11666666666666,pre_dosing,False,False,False,False,-3.855319,5.20562,-1.3502436,-3.7539472579956055,5.192833423614502
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_83,Infigratinib,0.029999999329447746,False,282,76,89.11666666666666,pre_dosing,False,False,False,False,-3.7317376,6.200809,-1.6616412,-4.363816261291504,6.124941349029541
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_84,Infigratinib,0.029999999329447746,False,170,76,89.11666666666666,pre_dosing,False,False,False,False,-3.3455882,6.3071103,-1.8852022,-3.364473581314087,6.638111114501953
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_86,Cobimetinib,0.029999999329447746,False,192,76,89.11666666666666,pre_dosing,False,False,False,False,-3.0286458,4.9866853,-1.6465067,-3.5348682403564453,4.995604991912842
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_87,Tazemetostat,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-3.8047872,5.5506554,-1.458861,-4.023026943206787,5.7829084396362305
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_88,Tazemetostat,0.029999999329447746,False,282,76,89.1,pre_dosing,False,False,False,False,-3.484929,6.6896234,-1.9195867,-3.9828948974609375,6.499115467071533
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_89,Ceritinib,0.029999999329447746,False,276,76,89.11666666666666,pre_dosing,False,False,False,False,-2.3335145,5.0603833,-2.1685674,-2.9118423461914062,5.350301265716553
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_90,Ceritinib,0.029999999329447746,False,276,76,89.11666666666666,pre_dosing,False,False,False,False,-2.1418478,7.629102,-3.5619254,-3.09342098236084,7.2153000831604
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_92,Unknown,0.0,False,281,75,89.11666666666666,pre_dosing,False,False,False,False,-0.3886121,5.5111294,-14.181569,-1.0813332796096802,5.45120096206665
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_93,Erdafitinib,0.029999999329447746,False,281,75,89.1,pre_dosing,False,False,False,False,-4.2101426,5.7903843,-1.3753417,-3.9726665019989014,6.408389091491699
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_94,Erdafitinib,0.029999999329447746,False,281,75,89.1,pre_dosing,False,False,False,False,-3.4628112,5.6640954,-1.6356928,-3.3879997730255127,6.388824939727783
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_95,Nilotinib,0.029999999329447746,False,281,75,89.1,pre_dosing,False,False,False,False,-1.2172598,8.574015,-7.0437016,-1.5779999494552612,8.776593208312988
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_96,Nilotinib,0.029999999329447746,False,281,75,89.11666666666666,pre_dosing,False,False,False,False,-3.3398576,5.709986,-1.7096496,-2.2113335132598877,8.571501731872559
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_97,Sunitinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-3.768085,4.3046207,-1.1423895,-3.7513158321380615,5.157454013824463
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_98,Sunitinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-3.2352839,6.218029,-1.9219424,-3.6184210777282715,5.8045148849487305
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_99,Lenvatinib,0.09000000357627869,False,278,76,89.11666666666667,pre_dosing,False,False,False,False,-4.1080933,5.1869087,-1.2626073,-3.880262613296509,5.236093044281006
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_100,Lenvatinib,0.09000000357627869,False,129,76,89.11666666666667,pre_dosing,False,False,False,False,-4.5054264,5.527047,-1.2267534,-4.682894706726074,4.108232021331787
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_101,Axitinib,0.09000000357627869,False,125,76,89.11666666666667,pre_dosing,False,False,False,False,-4.5424,4.707424,-1.0363297,-4.810526371002197,5.4061713218688965
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_102,Axitinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-3.8962767,4.165967,-1.0692174,-3.9980263710021973,4.193355083465576
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_103,Ponatinib,0.09000000357627869,False,220,76,89.11666666666667,pre_dosing,False,False,False,False,-4.331591,5.061398,-1.1684847,-4.411184787750244,5.1783366203308105
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_104,Ponatinib,0.09000000357627869,False,279,76,89.11666666666667,pre_dosing,False,False,False,False,-4.658243,4.101222,-0.8804225,-4.371709823608398,4.3333001136779785
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_105,Vemurafenib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-3.6343968,5.169625,-1.4224162,-3.544079065322876,5.497605323791504
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_106,Vemurafenib,0.09000000357627869,False,214,76,89.11666666666667,pre_dosing,False,False,False,False,-3.1168225,5.892892,-1.8906729,-3.299999952316284,5.79775857925415
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_107,Infigratinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-4.649468,4.7884564,-1.0298934,-4.4993414878845215,5.575275421142578
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_108,Infigratinib,0.09000000357627869,False,186,76,89.11666666666667,pre_dosing,False,True,False,False,3.5836022,8.542141,2.3836744,-2.3447370529174805,6.638089656829834
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_112,Tazemetostat,0.09000000357627869,False,44,3,4.533333333333333,pre_dosing,True,False,False,False,-2.597727,4.2568817,-1.6386948,-3.566666841506958,1.0396313667297363
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_113,Ceritinib,0.09000000357627869,False,276,76,89.11666666666667,pre_dosing,False,True,False,True,0.38768116,7.0573454,18.203995,0.6269736886024475,8.143457412719727
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_114,Ceritinib,0.09000000357627869,False,276,76,89.11666666666667,pre_dosing,False,False,False,False,-1.8112319,6.729767,-3.7155745,-2.0302631855010986,7.242927551269531
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_115,Unknown,0.0,False,281,76,89.13333333333334,pre_dosing,False,False,False,False,-2.3912811,6.5491047,-2.738743,-3.1105263233184814,6.954563617706299
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_116,Unknown,0.0,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-4.059397,4.6608663,-1.1481671,-3.676973342895508,5.305747985839844
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_117,Erdafitinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-4.4558506,5.3498955,-1.2006452,-4.0480265617370605,6.120727062225342
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_118,Erdafitinib,0.09000000357627869,False,282,76,89.11666666666667,pre_dosing,False,False,False,False,-2.4154255,5.4355054,-2.2503304,-2.448026418685913,6.719803810119629
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_121,Sunitinib,0.09000000357627869,False,282,76,89.11666666666666,pre_dosing,False,False,False,False,-4.1535463,3.0892718,-0.74376726,-4.143421173095703,3.513624429702759
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_122,Sunitinib,0.09000000357627869,False,279,76,89.11666666666666,pre_dosing,False,False,False,False,-4.3283153,3.3558984,-0.77533597,-4.249342441558838,3.4798896312713623
06e6ebb9-f553-48e8-a894-c3d02328f599,06e6ebb9-f553-48e8-a894-c3d02328f599_123,Lenvatinib,0.09000000357627869,False,234,76,89.13333333333334,pre_dosing,False,False,False,False,-3.3196583,4.8136005,-1.4500289,-3.3243422508239746,4.041629314422607
