plate_id,well_id,drug_name,concentration_um,is_control,total_points,baseline_points,baseline_duration_hours,baseline_type,low_points,high_noise,sensor_drift,baseline_unstable,mean_o2,std_o2,cv_o2,baseline_mean,baseline_std
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_105,Ctrl,0.0,True,46,46,33.11666666666667,first_48h,True,False,False,False,77.97174,2.7560766,0.035347123,77.97174072265625,2.7560765743255615
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_106,Ctrl,0.0,True,61,61,43.550000000000004,first_48h,True,False,False,False,74.0549,2.761562,0.03729074,74.05490112304688,2.7615621089935303
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_121,Ctrl,0.0,True,38,12,16.45,first_48h,True,False,False,False,79.57631,6.1733046,0.077577166,71.68333435058594,3.2560667991638184
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_122,Ctrl,0.0,True,128,61,43.55,first_48h,False,False,True,False,77.31758,7.6513305,0.098959774,70.56720733642578,5.165316104888916
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_125,Ctrl,0.0,True,34,14,9.166666666666666,first_48h,True,False,False,False,77.33235,8.881389,0.114847004,67.83570861816406,2.0604724884033203
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_126,Ctrl,0.0,True,137,60,43.55,first_48h,False,False,True,False,81.36569,6.8804517,0.08456207,74.5041732788086,4.152793884277344
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_129,Ctrl,0.0,True,56,52,36.83333333333333,first_48h,True,False,True,False,78.46071,2.7270985,0.034757506,78.15576934814453,2.5158839225769043
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_130,Ctrl,0.0,True,31,31,34.599999999999994,first_48h,True,False,False,False,73.646774,3.934335,0.053421687,73.64677429199219,3.9343349933624268
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_145,Ctrl,0.0,True,17,17,43.55,first_48h,True,False,False,False,80.594124,4.977666,0.061762143,80.59412384033203,4.977665901184082
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_146,Ctrl,0.0,True,38,38,26.5,first_48h,True,False,False,False,69.01315,3.0483422,0.044170454,69.01315307617188,3.048342227935791
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_147,Ctrl,0.0,True,29,29,21.383333333333333,first_48h,True,False,False,False,72.77069,4.0374484,0.05548179,72.77069091796875,4.037448406219482
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_148,Ctrl,0.0,True,69,58,43.55,first_48h,True,False,True,False,70.42825,5.8816485,0.08351263,68.22241973876953,2.996199369430542
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_154,Ctrl,0.0,True,16,16,16.43333333333333,first_48h,True,False,False,False,84.09062,3.1844003,0.037868675,84.09062194824219,3.1844003200531006
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_169,Ctrl,0.0,True,130,61,43.56666666666666,first_48h,False,False,True,False,80.85308,6.686182,0.082695454,74.33934783935547,3.2849926948547363
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_170,Ctrl,0.0,True,74,36,25.033333333333335,first_48h,True,False,True,False,76.151344,7.605482,0.099873245,68.79165649414062,2.5132079124450684
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_171,Ctrl,0.0,True,61,60,43.55,first_48h,True,False,True,False,67.576225,3.7796123,0.055931095,67.53083038330078,3.794700860977173
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_172,Ctrl,0.0,True,94,61,43.56666666666667,first_48h,True,False,True,False,75.31702,7.294959,0.09685672,70.70983123779297,3.8743903636932373
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_177,Ctrl,0.0,True,64,61,43.56666666666667,first_48h,True,False,True,False,84.16563,2.2989452,0.027314538,84.06393432617188,2.2933261394500732
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_193,Ctrl,0.0,True,129,61,43.56666666666666,first_48h,False,False,True,False,83.44574,4.6602707,0.055847917,78.99016571044922,2.3846521377563477
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_194,Ctrl,0.0,True,37,34,23.566666666666666,first_48h,True,False,False,False,63.110813,4.8064647,0.076159135,62.04411697387695,3.043541431427002
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_195,Ctrl,0.0,True,179,61,43.55,first_48h,False,False,True,False,81.41872,5.558628,0.068272114,74.43113708496094,3.219733238220215
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_196,Ctrl,0.0,True,6,6,3.5,first_48h,True,False,False,False,66.575005,2.2916691,0.034422364,66.57500457763672,2.2916691303253174
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_198,Ctrl,0.0,True,48,48,33.88333333333333,first_48h,True,False,False,False,85.29896,2.0432162,0.023953589,85.29895782470703,2.0432162284851074
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_199,Ctrl,0.0,True,10,10,16.03333333333333,first_48h,True,False,False,False,78.04,3.7815921,0.0484571,78.04000091552734,3.7815921306610107
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_200,Ctrl,0.0,True,22,20,13.466666666666667,first_48h,True,False,False,False,71.87727,5.4241905,0.075464614,70.9800033569336,4.814955234527588
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_201,Ctrl,0.0,True,21,20,15.616666666666667,first_48h,True,False,False,False,74.297615,4.0392904,0.054366354,73.77749633789062,3.3458333015441895
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_202,Ctrl,0.0,True,96,61,43.56666666666666,first_48h,True,False,True,False,77.37188,6.0431733,0.078105554,73.42951202392578,3.2214179039001465
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_217,Ctrl,0.0,True,119,61,43.56666666666667,first_48h,False,False,True,False,79.79328,6.5697627,0.08233479,74.77213287353516,4.573734760284424
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_218,Ctrl,0.0,True,86,61,43.56666666666667,first_48h,True,False,True,False,75.46047,7.4618287,0.09888394,71.1098403930664,2.8047401905059814
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_219,Ctrl,0.0,True,130,61,43.56666666666667,first_48h,False,False,True,False,73.293076,9.749362,0.13301887,63.424583435058594,3.7836673259735107
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_220,Ctrl,0.0,True,63,61,43.56666666666667,first_48h,True,False,True,False,68.297615,3.2400024,0.047439467,68.14917755126953,3.177400588989258
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_222,Ctrl,0.0,True,61,61,43.56666666666667,first_48h,True,False,True,False,88.35163,1.6413906,0.018577931,88.35163116455078,1.6413905620574951
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_223,Ctrl,0.0,True,130,61,43.56666666666667,first_48h,False,False,True,False,72.22462,10.137855,0.14036565,62.11967468261719,4.190209865570068
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_224,Ctrl,0.0,True,61,61,43.56666666666667,first_48h,True,False,True,False,71.80573,4.499825,0.062666655,71.80573272705078,4.4998250007629395
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_225,Ctrl,0.0,True,33,31,21.383333333333333,first_48h,True,False,False,False,66.59393,3.3831327,0.050802417,66.15806579589844,2.993523597717285
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_226,Ctrl,0.0,True,123,57,41.31666666666666,first_48h,False,False,True,False,74.84309,8.523791,0.11388883,66.59561157226562,4.358697414398193
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_228,Ctrl,0.0,True,55,0,0.0,first_48h,True,False,False,False,89.51637,1.5099378,0.016867727,,
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_242,Ctrl,0.0,True,4,1,0.0,first_48h,True,False,False,False,92.700005,4.463182,0.048146512,99.0999984741211,
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_244,Ctrl,0.0,True,11,11,7.05,first_48h,True,False,False,False,81.899994,2.6241183,0.032040518,81.89999389648438,2.6241183280944824
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_245,Ctrl,0.0,True,73,61,43.56666666666667,first_48h,True,False,True,False,74.50754,6.219345,0.0834727,72.31720733642578,3.9851272106170654
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_246,Ctrl,0.0,True,49,49,34.61666666666667,first_48h,True,False,False,False,72.34592,3.1268308,0.043220557,72.34591674804688,3.126830816268921
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_247,Ctrl,0.0,True,19,19,43.56666666666667,first_48h,True,False,False,False,72.69474,4.86478,0.06692066,72.69474029541016,4.864779949188232
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_248,Ctrl,0.0,True,85,55,43.56666666666667,first_48h,True,False,True,False,76.61883,6.484854,0.084637865,72.6236343383789,3.828521966934204
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_250,Ctrl,0.0,True,1,0,0.0,first_48h,True,False,False,False,83.0,,,,
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_252,Ctrl,0.0,True,63,61,43.56666666666666,first_48h,True,False,True,False,71.14445,3.788087,0.05324501,70.98360443115234,3.740684747695923
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_266,Ctrl,0.0,True,34,33,43.583333333333336,first_48h,True,False,False,False,75.06471,4.2188883,0.05620335,75.0484848022461,4.283224582672119
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_267,Ctrl,0.0,True,11,11,7.749999999999999,first_48h,True,False,False,False,76.799995,2.16841,0.028234508,76.79999542236328,2.168410062789917
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_268,Ctrl,0.0,True,62,61,43.56666666666666,first_48h,True,False,True,False,83.26452,3.2716796,0.039292604,83.17705535888672,3.2249109745025635
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_269,Ctrl,0.0,True,109,61,43.56666666666666,first_48h,False,False,True,False,71.353676,9.713249,0.13612823,63.3909797668457,3.6133954524993896
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_270,Ctrl,0.0,True,103,61,43.56666666666666,first_48h,False,False,True,False,76.979126,6.6917257,0.0869291,72.2041015625,3.955674171447754
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_271,Ctrl,0.0,True,12,12,7.75,first_48h,True,False,False,False,65.48333,3.1805763,0.04857078,65.48332977294922,3.1805763244628906
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_272,Ctrl,0.0,True,4,4,2.1,first_48h,True,False,False,False,65.575005,0.8057072,0.012286804,65.57500457763672,0.8057072162628174
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_274,Ctrl,0.0,True,61,61,43.56666666666666,first_48h,True,False,False,False,86.18033,2.5634818,0.029745556,86.18032836914062,2.5634818077087402
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_275,Ctrl,0.0,True,51,47,42.08333333333333,first_48h,True,False,True,False,69.71372,5.846513,0.08386459,68.57872009277344,4.492031097412109
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_276,Ctrl,0.0,True,53,51,36.099999999999994,first_48h,True,False,True,False,75.17264,3.051774,0.040596873,75.08136749267578,3.0041797161102295
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_289,Ctrl,0.0,True,8,8,4.916666666666667,first_48h,True,False,False,False,75.1125,3.3034358,0.04397984,75.11250305175781,3.303435802459717
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_290,Ctrl,0.0,True,32,32,22.133333333333333,first_48h,True,False,False,False,71.3,4.3412495,0.060887087,71.30000305175781,4.341249465942383
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_291,Ctrl,0.0,True,107,24,16.35,first_48h,False,False,True,False,81.35234,7.631138,0.09380355,67.94791412353516,2.684152126312256
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_292,Ctrl,0.0,True,14,14,9.166666666666666,first_48h,True,False,False,False,65.182144,3.537688,0.05427388,65.18214416503906,3.5376880168914795
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_295,Ctrl,0.0,True,129,60,42.833333333333336,first_48h,False,False,True,False,83.61473,5.338094,0.06384155,78.91250610351562,3.7555902004241943
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_296,Ctrl,0.0,True,130,60,42.833333333333336,first_48h,False,False,True,False,77.7423,7.467035,0.09604854,70.61499786376953,3.457089424133301
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_297,Ctrl,0.0,True,27,6,3.5,first_48h,True,False,False,False,82.45927,7.404989,0.08980178,69.55834197998047,2.6885738372802734
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_298,Ctrl,0.0,True,60,9,5.616666666666667,first_48h,True,False,False,False,80.975845,7.2957816,0.09009825,64.75556182861328,3.815138339996338
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_313,Ctrl,0.0,True,118,60,42.83333333333333,first_48h,False,False,True,False,82.126274,4.3841095,0.053382546,78.45166778564453,2.6698880195617676
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_314,Ctrl,0.0,True,52,47,36.849999999999994,first_48h,True,False,True,False,72.8298,3.7725437,0.05179945,72.17977905273438,2.9983084201812744
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_315,Ctrl,0.0,True,112,60,42.83333333333333,first_48h,False,False,True,False,78.81562,7.0444217,0.0893785,72.99250030517578,4.175826549530029
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_316,Ctrl,0.0,True,57,56,39.83333333333333,first_48h,True,False,True,False,75.45614,4.129046,0.05472114,75.26250457763672,3.8965158462524414
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_319,Ctrl,0.0,True,130,60,42.81666666666666,first_48h,False,False,True,False,77.71154,7.03828,0.0905693,71.00666046142578,3.30930233001709
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_320,Ctrl,0.0,True,63,60,42.833333333333336,first_48h,True,False,True,False,71.12856,3.6119509,0.050780598,70.88999938964844,3.5262913703918457
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_321,Ctrl,0.0,True,32,32,36.85,first_48h,True,False,False,False,68.6875,3.1231446,0.045468893,68.6875,3.1231446266174316
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_322,Ctrl,0.0,True,32,28,19.233333333333334,first_48h,True,False,False,False,71.85781,3.482007,0.048456904,70.9767837524414,2.694558620452881
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_324,Ctrl,0.0,True,130,60,42.833333333333336,first_48h,False,False,False,False,91.42653,1.570812,0.01718114,90.9558334350586,1.8852934837341309
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_337,Ctrl,0.0,True,7,7,4.216666666666667,first_48h,True,False,False,False,68.85715,1.5447285,0.022433816,68.85714721679688,1.5447285175323486
1eb0cb6f-8f91-4558-ba25-167688f2b4af,1eb0cb6f-8f91-4558-ba25-167688f2b4af_338,Ctrl,0.0,True,9,9,5.633333333333334,first_48h,True,False,False,False,64.95556,1.3080143,0.020137064,64.95555877685547,1.3080142736434937
